engine_id,failed,failure_cycle,op_setting_1_avg_30,op_setting_1_avg_60,op_setting_1_avg_90,op_setting_1_min,op_setting_1_max,op_setting_1_var,op_setting_2_avg_30,op_setting_2_avg_60,op_setting_2_avg_90,op_setting_2_min,op_setting_2_max,op_setting_2_var,op_setting_3_avg_30,op_setting_3_avg_60,op_setting_3_avg_90,op_setting_3_min,op_setting_3_max,op_setting_3_var,sensor_1_avg_30,sensor_1_avg_60,sensor_1_avg_90,sensor_1_min,sensor_1_max,sensor_1_var,sensor_2_avg_30,sensor_2_avg_60,sensor_2_avg_90,sensor_2_min,sensor_2_max,sensor_2_var,sensor_3_avg_30,sensor_3_avg_60,sensor_3_avg_90,sensor_3_min,sensor_3_max,sensor_3_var,sensor_4_avg_30,sensor_4_avg_60,sensor_4_avg_90,sensor_4_min                ,sensor_4_max,sensor_4_var,sensor_5_avg_30,sensor_5_avg_60,sensor_5_avg_90,sensor_5_min,sensor_5_max,sensor_5_var,sensor_6_avg_30,sensor_6_avg_60,sensor_6_avg_90,sensor_6_min,sensor_6_max,sensor_6_var,sensor_7_avg_30,sensor_7_avg_60,sensor_7_avg_90,sensor_7_min,sensor_7_max,sensor_7_var,sensor_8_avg_30,sensor_8_avg_60,sensor_8_avg_90,sensor_8_min,sensor_8_max,sensor_8_var,sensor_9_avg_30,sensor_9_avg_60,sensor_9_avg_90,sensor_9_min,sensor_9_max,sensor_9_var,sensor_10_avg_30,sensor_10_avg_60,sensor_10_avg_90,sensor_10_min,sensor_10_max,sensor_10_var,sensor_11_avg_30,sensor_11_avg_60,sensor_11_avg_90,sensor_11_min,sensor_11_max,sensor_11_var,sensor_12_avg_30,sensor_12_avg_60,sensor_12_avg_90,sensor_12_min,sensor_12_max,sensor_12_var,sensor_13_avg_30,sensor_13_avg_60,sensor_13_avg_90,sensor_13_min,sensor_13_max,sensor_13_var,sensor_14_avg_30,sensor_14_avg_60,sensor_14_avg_90,sensor_14_min,sensor_14_max,sensor_14_var,sensor_15_avg_30,sensor_15_avg_60,sensor_15_avg_90,sensor_15_min,sensor_15_max,sensor_15_var,sensor_16_avg_30,sensor_16_avg_60,sensor_16_avg_90,sensor_16_min,sensor_16_max,sensor_16_var,sensor_17_avg_30,sensor_17_avg_60,sensor_17_avg_90,sensor_17_min,sensor_17_max,sensor_17_var,sensor_18_avg_30,sensor_18_avg_60,sensor_18_avg_90,sensor_18_min,sensor_18_max,sensor_18_var,sensor_19_avg_30,sensor_19_avg_60,sensor_19_avg_90,sensor_19_min,sensor_19_max,sensor_19_var,sensor_20_avg_30,sensor_20_avg_60,sensor_20_avg_90,sensor_20_min,sensor_20_max,sensor_20_var,sensor_21_avg_30,sensor_21_avg_60,sensor_21_avg_90,sensor_21_min,sensor_21_max,sensor_21_var,failure_type
8,1,267,-0.000476667,-0.000555,-0.00061,-0.005,0.0069,4.53e-06,-0.00011,-0.000103333,-7.11e-05,-0.0005,0.0005,8.14e-08,100.0,100.0,100.0,100,100,0.0,518.67,518.67,518.67,518.67,518.67,0.0,643.452,643.3301667,643.2096667,642.18,644.36,0.144586562,1600.306333,1598.738333,1597.562778,1579.37,1607.63,26.77272049,1425.154,1422.834167,1420.386,1400.01,1439.98,44.83097069,14.62,14.62,14.62,14.62,14.62,0.0,21.61,21.61,21.61,21.6,21.61,3.75e-07,551.6603333,552.0021667,552.174,551.09,554.18,0.412513038,2388.213333,2388.198333,2388.186889,2388.03,2388.28,0.001755411,9073.201667,9068.772833,9065.186778,9037.59,9083.57,87.48255062,1.3,1.3,1.3,1.3,1.3,0.0,48.034,47.96383333,47.89788889,47.34,48.24,0.035142167,519.9773333,520.223,520.4178889,519.28,522.18,0.29693747,2388.213667,2388.196,2388.187111,2388.04,2388.28,0.001694917,8146.89,8143.230833,8140.601333,8123.07,8158.15,46.65135229,8.507856667,8.494051667,8.486092222,8.3914,8.5582,0.000793167,0.03,0.03,0.03,0.03,0.03,4.83e-35,395.8333333,395.3333333,395.0111111,391,398,1.605418039,2388.0,2388.0,2388.0,2388,2388,0.0,100.0,100.0,100.0,100.0,100,0.0,38.534,38.5775,38.61444444,38.35,39.08,0.018898127,23.11276,23.13891167,23.16465444,23.0137,23.4104,0.006491088,Failure_3
9,1,406,-8e-05,-0.00015,-0.000308889,-0.0069,0.0062,4.68e-06,9.67e-05,8.33e-05,4.56e-05,-0.0005,0.0005,8.75e-08,100.0,100.0,100.0,100,100,0.0,518.67,518.67,518.67,518.67,518.67,0.0,643.114,643.0191667,642.9194444,641.33,643.75,0.174661532,1599.985333,1597.989833,1596.333667,1574.81,1606.34,37.05051584,1422.666,1418.975833,1416.274889,1388.22,1432.85,66.24273123,14.62,14.62,14.62,14.62,14.62,3.16e-30,21.60133333,21.60066667,21.60044444,21.6,21.61,1.22e-06,567.603,565.8466667,564.5443333,555.87,570.23,10.34776707,2388.481667,2388.415167,2388.367667,2387.98,2388.56,0.01551487,9114.869333,9107.325,9100.584222,9052.51,9125.63,268.5363721,1.314,1.312,1.311333333,1.3,1.32,3e-05,48.03333333,47.9265,47.81922222,47.02,48.28,0.063583721,534.8443333,533.2635,532.0235556,523.97,537.11,9.285927692,2388.472,2388.411333,2388.359778,2387.99,2388.54,0.015029897,8185.821667,8179.353667,8173.763444,8134.76,8195.3,161.2991188,8.251,8.268691667,8.282502222,8.2249,8.4112,0.001451411,0.03,0.03,0.03,0.03,0.03,1.09e-34,396.1666667,395.35,394.8666667,390,398,2.242759837,2388.0,2388.0,2388.0,2388,2388,0.0,100.0,100.0,100.0,100.0,100,0.0,39.582,39.51416667,39.47055556,38.87,39.82,0.025086892,23.75717333,23.71261,23.67755778,23.3302,23.894,0.008966837,Failure_3
10,1,481,-0.000206667,-0.000138333,-0.000172222,-0.0078,0.0055,4.43e-06,9e-05,6.33e-05,3.78e-05,-0.0004,0.0006,8.28e-08,100.0,100.0,100.0,100,100,0.0,518.67,518.67,518.67,518.67,518.67,1.3e-26,643.1556667,642.9591667,642.7732222,641.15,643.77,0.225023171,1598.924333,1595.5875,1592.877444,1570.59,1612.36,44.14393839,1420.600333,1414.916667,1411.359222,1380.43,1428.98,74.03316491,14.62,14.62,14.62,14.62,14.62,1.2600000000000001e-29,21.46,21.471,21.48111111,21.45,21.59,0.00136487,562.2476667,560.2828333,558.8495556,549.81,565.5,7.864591041,2388.317333,2388.230833,2388.169444,2386.99,2388.47,0.040625156,9108.892667,9097.2435,9088.3,9026.0,9124.78,346.0704467,1.309666667,1.306166667,1.304111111,1.3,1.31,7.12e-06,47.96566667,47.78283333,47.65766667,46.78,48.3,0.076389308,529.978,527.9635,526.5692222,518.36,532.53,7.293079011,2388.314,2388.227167,2388.164444,2387.0,2388.42,0.040615277,8180.717,8171.457167,8164.357,8112.78,8193.42,216.4877321,8.237593333,8.263643333,8.282663333,8.1889,8.4946,0.002611804,0.03,0.03,0.03,0.03,0.03,1.09e-34,395.2,394.4833333,393.8222222,388,397,2.659294872,2388.0,2388.0,2388.0,2388,2388,0.0,100.0,100.0,100.0,100.0,100,0.0,39.269,39.197,39.14333333,38.62,39.51,0.020547162,23.56145667,23.52140667,23.48879889,23.0741,23.6603,0.006831166,Failure_3
11,1,197,0.000466667,0.0001,-7.56e-05,-0.0059,0.0067,4.98e-06,-8e-05,-5.67e-05,-2.78e-05,-0.0005,0.0005,8.11e-08,100.0,100.0,100.0,100,100,0.0,518.67,518.67,518.67,518.67,518.67,0.0,642.9513333,642.6076667,642.4415556,641.18,643.76,0.204233658,1596.345333,1591.987833,1589.582556,1570.27,1608.54,48.64979701,1416.024,1408.867,1404.867,1384.07,1431.19,87.43126673,14.62,14.62,14.62,14.62,14.62,0.0,21.563,21.56366667,21.56455556,21.56,21.58,2.53e-05,563.0896667,560.0403333,558.1458889,551.82,567.83,14.65132361,2388.311667,2388.192167,2388.126,2387.86,2388.56,0.020563203,9099.136333,9083.439,9073.836667,9036.87,9133.21,392.4793981,1.310666667,1.306166667,1.304111111,1.3,1.32,1.74e-05,47.80933333,47.57433333,47.42688889,46.69,48.2,0.090767969,530.6716667,527.7365,525.8624444,519.96,535.91,13.77647105,2388.32,2388.1995,2388.129111,2387.83,2388.55,0.021792489,8172.759333,8160.1775,8152.950556,8124.65,8196.27,234.0962326,8.280176667,8.316561667,8.33669,8.1932,8.4311,0.002135216,0.03,0.03,0.03,0.03,0.03,1.21e-35,394.7333333,393.4333333,392.7333333,389,397,2.648192272,2388.0,2388.0,2388.0,2388,2388,0.0,100.0,100.0,100.0,100.0,100,0.0,39.38733333,39.27283333,39.18855556,38.69,39.79,0.035747488,23.63639333,23.56923167,23.51168556,23.2493,23.8879,0.012921706,Failure_3
12,1,170,-0.000346667,0.00018,0.000378889,-0.0051,0.0049,4.75e-06,1.33e-05,2.33e-05,3.89e-05,-0.0005,0.0005,8.47e-08,100.0,100.0,100.0,100,100,0.0,518.67,518.67,518.67,518.67,518.67,0.0,643.361,643.1086667,642.957,641.77,643.88,0.203389641,1598.522333,1595.818,1594.188333,1575.18,1609.62,32.00019121,1423.520667,1418.153167,1414.937111,1395.08,1432.76,62.94735056,14.62,14.62,14.62,14.62,14.62,3.17e-30,21.61,21.61,21.61,21.6,21.61,5.88e-07,552.0886667,552.4796667,552.7873333,551.45,554.96,0.585775496,2388.211667,2388.171833,2388.148778,2388.01,2388.29,0.003403912,9061.888333,9060.820833,9060.085889,9047.65,9073.06,21.7849446,1.3,1.3,1.3,1.3,1.3,4.96e-32,47.979,47.8295,47.73811111,47.19,48.17,0.054645767,520.1896667,520.6141667,520.8828889,519.46,522.53,0.41939379,2388.215,2388.1775,2388.152667,2388.0,2388.32,0.003810233,8135.413,8136.1695,8136.308889,8128.82,8145.91,9.419608159,8.499026667,8.479185,8.467845556,8.3812,8.5543,0.001198145,0.03,0.03,0.03,0.03,0.03,1.21e-35,395.1333333,394.5333333,394.0222222,389,396,1.901148625,2388.0,2388.0,2388.0,2388,2388,0.0,100.0,100.0,100.0,100.0,100,0.0,38.55033333,38.6535,38.71344444,38.28,39.15,0.027484998,23.14845667,23.20022667,23.22575778,23.0261,23.4579,0.008015699,Failure_3
13,1,185,8e-05,-0.000133333,-4.44e-05,-0.0064,0.0063,5.3e-06,4.67e-05,3.33e-06,1.89e-05,-0.0005,0.0005,8.06e-08,100.0,100.0,100.0,100,100,0.0,518.67,518.67,518.67,518.67,518.67,0.0,643.3516667,643.156,643.0454444,642.01,644.24,0.142570329,1599.372667,1596.737333,1595.092778,1578.08,1610.05,27.6918084,1424.25,1419.863,1416.929556,1399.67,1435.9,51.24182231,14.62,14.62,14.62,14.62,14.62,3.17e-30,21.61,21.61,21.61,21.61,21.61,1.27e-29,552.333,552.4708333,552.6942222,551.13,554.54,0.351868725,2388.138333,2388.125833,2388.121333,2388.01,2388.23,0.0010454,9130.647,9108.465333,9094.939889,9042.3,9166.55,804.0684095,1.3,1.3,1.3,1.3,1.3,4.96e-32,47.915,47.8165,47.75233333,47.31,48.27,0.030730447,520.4233333,520.658,520.8403333,519.88,522.02,0.209219019,2388.137667,2388.122833,2388.122444,2388.03,2388.21,0.001207685,8198.188,8179.520833,8168.130778,8127.19,8224.93,560.6049317,8.496903333,8.484891667,8.473562222,8.3766,8.5637,0.000858699,0.03,0.03,0.03,0.03,0.03,1.21e-35,395.8333333,395.0166667,394.5777778,391,398,1.992185664,2388.0,2388.0,2388.0,2388,2388,0.0,100.0,100.0,100.0,100.0,100,0.0,38.555,38.624,38.67544444,38.32,39.07,0.021493578,23.14599667,23.17560833,23.19814111,22.9698,23.4359,0.006252997,Failure_3
14,1,207,-0.000453333,-0.000216667,-0.000145556,-0.0086,0.0048,5.24e-06,-2e-05,-3.17e-05,-2.56e-05,-0.0005,0.0005,8.9e-08,100.0,100.0,100.0,100,100,0.0,518.67,518.67,518.67,518.67,518.67,0.0,643.39,643.0806667,642.8987778,641.41,644.15,0.243250983,1598.128333,1594.34,1592.508111,1575.94,1607.01,33.10505192,1422.335333,1417.5455,1413.706222,1388.1,1434.96,90.27070328,14.62,14.62,14.62,14.62,14.62,0.0,21.61,21.61,21.61,21.6,21.61,4.18e-06,551.7483333,552.3876667,552.8406667,550.77,555.52,0.96878282,2388.242,2388.194,2388.155889,2387.96,2388.31,0.006591478,9043.326,9046.752167,9049.112556,9031.13,9064.1,35.30247324,1.3,1.3,1.3,1.3,1.3,4.46e-31,47.98333333,47.8115,47.69733333,47.02,48.31,0.079599808,520.0603333,520.533,520.9142222,519.48,522.94,0.695196163,2388.241333,2388.192333,2388.157333,2387.95,2388.31,0.006917903,8120.093333,8124.8805,8127.764333,8112.01,8144.72,48.09509523,8.508263333,8.482045,8.462223333,8.3533,8.5418,0.001727671,0.03,0.03,0.03,0.03,0.03,4.84e-35,395.1,394.3333333,393.8888889,389,397,2.468880447,2388.0,2388.0,2388.0,2388,2388,0.0,100.0,100.0,100.0,100.0,100,0.0,38.53533333,38.63316667,38.70055556,38.35,39.27,0.034777337,23.14947333,23.20742833,23.24260556,23.0175,23.5587,0.011398313,Failure_3
15,1,202,0.00052,0.00043,0.000204444,-0.0057,0.0058,4.28e-06,1.33e-05,7.5e-05,7.33e-05,-0.0005,0.0005,8.72e-08,100.0,100.0,100.0,100,100,0.0,518.67,518.67,518.67,518.67,518.67,0.0,643.4843333,643.3883333,643.2651111,642.07,644.4,0.181821085,1600.016333,1597.917333,1596.990667,1578.99,1607.78,26.87876422,1425.918667,1423.054833,1420.654778,1398.02,1435.32,49.4103573,14.62,14.62,14.62,14.62,14.62,3.17e-30,21.61,21.61,21.61,21.61,21.61,5.070000000000001e-29,551.643,551.9365,552.1734444,550.87,554.07,0.506817125,2388.216333,2388.1985,2388.181667,2388.05,2388.27,0.002148456,9075.713667,9071.283167,9068.909667,9050.71,9086.08,53.5656085,1.3,1.3,1.3,1.3,1.3,1.98e-31,48.04033333,47.93833333,47.87822222,47.33,48.39,0.036664352,519.9423333,520.2071667,520.4248889,519.1,522.03,0.322139799,2388.216667,2388.1965,2388.182556,2388.05,2388.3,0.002278018,8147.492333,8145.121167,8143.120778,8129.08,8153.55,21.48801481,8.511576667,8.499748333,8.490546667,8.4088,8.5559,0.000852562,0.03,0.03,0.03,0.03,0.03,4.84e-35,395.6666667,395.2666667,395.0,391,397,1.536574553,2388.0,2388.0,2388.0,2388,2388,0.0,100.0,100.0,100.0,100.0,100,0.0,38.515,38.585,38.61177778,38.2,39.0,0.019250451,23.08746667,23.12478667,23.15549222,22.9758,23.4117,0.007909435,Failure_3
16,1,344,0.00016,3.83e-05,0.0001,-0.0059,0.008,4.7e-06,9.67e-05,0.000125,0.0001,-0.0004,0.0006,8.29e-08,100.0,100.0,100.0,100,100,0.0,518.67,518.67,518.67,518.67,518.67,0.0,643.0706667,642.9401667,642.7713333,641.27,643.9,0.181602976,1600.469333,1596.820667,1594.762111,1572.46,1608.98,43.39296617,1419.857333,1415.8345,1412.448778,1387.09,1431.12,66.70674689,14.62,14.62,14.62,14.62,14.62,1.27e-29,21.607,21.60533333,21.60422222,21.6,21.61,2.47e-05,566.5906667,564.6445,563.1281111,554.45,568.96,11.68929375,2388.456333,2388.381833,2388.319444,2387.92,2388.6,0.018225914,9110.668,9100.829333,9093.117333,9045.36,9126.28,295.6635125,1.312333333,1.311166667,1.309888889,1.3,1.32,2.48e-05,47.95633333,47.82283333,47.71044444,46.87,48.31,0.06972695,534.036,532.116,530.6473333,522.38,536.49,10.75654242,2388.463333,2388.386833,2388.321111,2387.96,2388.57,0.018554084,8181.053,8173.797333,8168.013889,8132.48,8192.94,173.2133284,8.263863333,8.286185,8.300558889,8.2261,8.4139,0.001438256,0.03,0.03,0.03,0.03,0.03,4.83e-35,395.4333333,394.8,394.1888889,389,398,2.393102922,2388.0,2388.0,2388.0,2388,2388,0.0,100.0,100.0,100.0,100.0,100,0.0,39.586,39.48283333,39.42177778,38.81,39.73,0.029760306,23.71791,23.681175,23.65346333,23.3079,23.8671,0.009970816,Failure_3
17,1,312,-0.000546667,-0.000171667,-0.000196667,-0.0048,0.0074,4.54e-06,-2.33e-05,1.67e-06,-4.44e-06,-0.0005,0.0005,7.96e-08,100.0,100.0,100.0,100,100,0.0,518.67,518.67,518.67,518.67,518.67,0.0,643.0876667,642.8106667,642.6626667,641.11,644.16,0.224343849,1597.605,1594.370167,1592.185889,1569.38,1609.16,48.90354192,1418.616667,1413.118333,1409.482667,1378.37,1431.28,84.59088531,14.62,14.62,14.62,14.62,14.62,3.17e-30,21.57866667,21.57766667,21.57744444,21.57,21.59,1.69e-05,565.2673333,562.6436667,560.7248889,549.87,568.89,16.95845798,2388.390667,2388.289167,2388.217889,2387.0,2388.57,0.058963789,9108.165,9094.455667,9084.804333,9029.04,9131.57,434.5532703,1.310666667,1.309,1.306,1.3,1.32,1.56e-05,47.91966667,47.72083333,47.576,46.71,48.31,0.085774223,532.8043333,530.191,528.3658889,518.41,536.54,15.71502488,2388.393333,2388.289333,2388.215778,2387.03,2388.53,0.057674548,8179.728333,8169.349167,8161.853333,8116.64,8199.44,272.9120557,8.264163333,8.29262,8.310186667,8.2186,8.4748,0.002385505,0.03,0.03,0.03,0.03,0.03,1.21e-35,395.6333333,394.5666667,393.8444444,388,397,3.33564185,2388.0,2388.0,2388.0,2388,2388,0.0,100.0,100.0,100.0,100.0,100,0.0,39.44233333,39.35333333,39.28522222,38.59,39.67,0.040604278,23.68814667,23.62055167,23.57134778,23.1834,23.8252,0.014155976,Failure_3
18,1,447,0.00011,5e-05,-7.33e-05,-0.0082,0.0058,5.47e-06,6.67e-05,5.83e-05,4.33e-05,-0.0005,0.0005,8.6e-08,100.0,100.0,100.0,100,100,0.0,518.67,518.67,518.67,518.67,518.67,0.0,643.0726667,642.885,642.7604444,641.05,644.39,0.211615082,1600.068333,1596.7485,1594.150222,1564.3,1608.45,49.53438187,1420.103667,1415.395667,1411.742333,1380.3,1430.57,79.00706181,14.62,14.62,14.62,14.62,14.62,3.16e-30,21.559,21.5595,21.55955556,21.55,21.58,3.09e-05,565.5676667,563.4988333,561.8311111,549.86,568.5,15.38841114,2388.408,2388.326333,2388.265444,2387.0,2388.53,0.04330376,9108.927333,9098.775,9091.455667,9029.58,9131.05,377.4536092,1.31,1.309833333,1.307555556,1.29,1.31,1.32e-05,47.97866667,47.85,47.70944444,46.77,48.28,0.088363515,532.8496667,530.8025,529.259,518.16,536.19,13.76426257,2388.409667,2388.328333,2388.262222,2387.0,2388.53,0.04362294,8182.000667,8173.1975,8166.762778,8114.87,8197.58,240.5398908,8.25448,8.273206667,8.291773333,8.1986,8.4735,0.002315643,0.03,0.03,0.03,0.03,0.03,1.09e-34,395.6666667,394.8833333,394.2777778,388,397,3.365666476,2388.0,2388.0,2388.0,2388,2388,0.0,100.0,100.0,100.0,100.0,100,0.0,39.48433333,39.39466667,39.33055556,38.59,39.69,0.037293735,23.66719,23.62290333,23.58558111,23.139,23.8053,0.012403506,Failure_3
19,1,229,0.00089,0.000505,0.00027,-0.0073,0.0055,5.03e-06,7.33e-05,0.000118333,6.78e-05,-0.0005,0.0005,8.66e-08,100.0,100.0,100.0,100,100,0.0,518.67,518.67,518.67,518.67,518.67,0.0,643.0443333,642.8918333,642.7535556,641.63,643.98,0.168421244,1597.445,1595.149,1593.097222,1573.1,1605.57,32.48327886,1418.808,1414.31,1411.144444,1388.67,1432.41,58.68041905,14.62,14.62,14.62,14.62,14.62,0.0,21.60966667,21.60933333,21.60866667,21.6,21.61,1.56e-05,566.2736667,564.1273333,562.645,555.97,570.22,9.663613269,2388.433,2388.3525,2388.292889,2388.01,2388.59,0.01533177,9108.458667,9097.152333,9090.075111,9053.34,9126.36,245.0273861,1.312,1.311,1.309333333,1.3,1.32,2.93e-05,47.94033333,47.79,47.67466667,46.99,48.33,0.060733199,533.5276667,531.5318333,530.1398889,524.39,537.35,8.433067077,2388.446333,2388.358333,2388.3,2388.0,2388.59,0.015734368,8178.537,8170.510667,8165.416444,8136.48,8192.35,140.0557409,8.263013333,8.285286667,8.30415,8.2324,8.4047,0.001429023,0.03,0.03,0.03,0.03,0.03,4.84e-35,395.6333333,394.7333333,394.1111111,390,399,2.506013943,2388.0,2388.0,2388.0,2388,2388,0.0,100.0,100.0,100.0,100.0,100,0.0,39.526,39.44216667,39.39755556,38.92,39.74,0.023002475,23.73503333,23.67257,23.63453111,23.3221,23.8812,0.009559257,Failure_3
20,1,338,0.00047,-5e-06,-2.89e-05,-0.0067,0.0059,4.32e-06,7.33e-05,3.67e-05,5.11e-05,-0.0005,0.0005,9e-08,100.0,100.0,100.0,100,100,0.0,518.67,518.67,518.67,518.67,518.67,0.0,643.143,642.9278333,642.7817778,641.26,643.71,0.174320567,1601.027667,1597.564167,1594.994556,1573.13,1609.71,46.55678012,1420.184667,1415.1735,1411.799667,1387.62,1430.2,70.25669204,14.62,14.62,14.62,14.62,14.62,3.16e-30,21.582,21.58433333,21.58633333,21.57,21.61,4.91e-05,566.1326667,564.1686667,562.5845556,554.55,568.75,10.81071524,2388.431,2388.347167,2388.286,2387.94,2388.59,0.016010827,9110.371,9099.595667,9092.063556,9046.14,9126.45,293.2761391,1.311333333,1.310666667,1.309111111,1.3,1.32,2.11e-05,47.95866667,47.82516667,47.71277778,46.93,48.44,0.071702028,533.6886667,531.6143333,530.1022222,522.58,536.82,9.937465159,2388.424333,2388.346167,2388.283889,2387.95,2388.53,0.01577296,8181.28,8173.531833,8167.401,8132.14,8194.58,176.1633331,8.25668,8.2763,8.292613333,8.2028,8.4236,0.001840126,0.03,0.03,0.03,0.03,0.03,1.21e-35,395.8,394.8666667,394.1444444,389,398,2.553157867,2388.0,2388.0,2388.0,2388,2388,0.0,100.0,100.0,100.0,100.0,100,0.0,39.529,39.45633333,39.39744444,38.84,39.71,0.027747112,23.71743,23.671135,23.63449889,23.3257,23.8447,0.009520301,Failure_3
21,1,220,0.00015,0.000131667,-0.000118889,-0.0075,0.0057,4.37e-06,3.33e-05,1e-05,1.89e-05,-0.0005,0.0005,8.48e-08,100.0,100.0,100.0,100,100,0.0,518.67,518.67,518.67,518.67,518.67,0.0,643.0036667,642.7908333,642.6323333,641.38,643.87,0.186381841,1597.618667,1593.383,1590.916667,1574.31,1609.65,41.500076,1418.436,1411.691333,1408.220778,1386.77,1433.83,71.18243764,14.62,14.62,14.62,14.62,14.62,3.17e-30,21.57833333,21.578,21.57811111,21.57,21.59,1.05e-05,564.7453333,562.1476667,560.4625556,553.52,568.54,12.5626862,2388.371667,2388.271,2388.207222,2387.92,2388.56,0.018201534,9104.988333,9091.633333,9082.921889,9044.76,9128.56,321.0920346,1.310666667,1.308666667,1.305777778,1.3,1.32,2e-05,47.89266667,47.70566667,47.58355556,46.86,48.23,0.072997626,532.2723333,529.7801667,528.1138889,521.56,535.98,11.79725307,2388.379667,2388.271833,2388.210889,2387.94,2388.55,0.018362798,8177.367,8167.39,8160.631556,8128.05,8198.67,198.2948871,8.262646667,8.293893333,8.309503333,8.1992,8.431,0.00196147,0.03,0.03,0.03,0.03,0.03,4.84e-35,395.2,394.3,393.5777778,389,398,2.865919469,2388.0,2388.0,2388.0,2388,2388,0.0,100.0,100.0,100.0,100.0,100,0.0,39.44733333,39.35416667,39.27411111,38.84,39.74,0.026806382,23.69901667,23.62604167,23.58324222,23.3024,23.8971,0.012012503,Failure_3
22,1,192,0.000916667,0.000358333,0.000272222,-0.0069,0.0061,4.81e-06,4.67e-05,3.17e-05,3.56e-05,-0.0005,0.0005,8.54e-08,100.0,100.0,100.0,100,100,0.0,518.67,518.67,518.67,518.67,518.67,0.0,643.382,643.113,642.9447778,641.51,644.02,0.249244328,1597.551333,1594.505833,1592.62,1576.36,1606.32,31.11384502,1422.106667,1416.9315,1413.279,1391.87,1435.85,79.06360458,14.62,14.62,14.62,14.62,14.62,1.27e-29,21.61,21.61,21.61,21.6,21.61,4.49e-06,552.0753333,552.6045,552.9405556,551.12,555.0,0.759707581,2388.182,2388.135333,2388.109444,2387.95,2388.28,0.004466318,9081.568333,9077.937833,9075.123889,9056.05,9091.3,46.56369842,1.3,1.3,1.3,1.3,1.3,4.96e-32,47.91233333,47.74133333,47.62566667,47.01,48.23,0.065473255,520.245,520.7463333,521.0683333,519.65,523.03,0.591772314,2388.178,2388.135667,2388.107222,2387.93,2388.25,0.004538176,8152.291333,8151.399333,8150.596889,8139.47,8158.46,13.66184114,8.496423333,8.472461667,8.459936667,8.3602,8.5293,0.001468739,0.03,0.03,0.03,0.03,0.03,1.09e-34,395.3,394.4666667,393.9222222,390,398,2.230257417,2388.0,2388.0,2388.0,2388,2388,0.0,100.0,100.0,100.0,100.0,100,0.0,38.57466667,38.67033333,38.73555556,38.32,39.19,0.032010428,23.14792333,23.20365833,23.24474556,22.9966,23.576,0.010566037,Failure_3
23,1,196,-0.00064,-0.000291667,-0.000314444,-0.0053,0.0072,4.77e-06,1e-05,-2.17e-05,-4.22e-05,-0.0005,0.0005,7.62e-08,100.0,100.0,100.0,100,100,0.0,518.67,518.67,518.67,518.67,518.67,0.0,643.4216667,643.1656667,642.9944444,641.5,643.9,0.261027009,1597.369667,1594.381333,1592.367556,1576.9,1606.16,29.56626364,1423.143667,1417.766833,1414.111222,1390.51,1434.55,75.25753538,14.62,14.62,14.62,14.62,14.62,0.0,21.61,21.61,21.61,21.61,21.61,5.070000000000001e-29,551.7863333,552.3356667,552.7101111,550.81,555.01,0.838421005,2388.243,2388.198667,2388.168444,2387.97,2388.32,0.005332211,9046.212667,9047.405833,9048.102,9036.35,9059.74,16.36714184,1.3,1.3,1.3,1.3,1.3,4.96e-32,48.03533333,47.85566667,47.73322222,47.02,48.28,0.072887962,520.1596667,520.5583333,520.8555556,519.16,522.59,0.541873386,2388.250333,2388.2025,2388.172333,2388.0,2388.35,0.005371554,8122.579333,8125.159333,8126.779667,8115.69,8139.81,24.70043857,8.49646,8.476878333,8.462143333,8.3697,8.5638,0.00135067,0.03,0.03,0.03,0.03,0.03,1.21e-35,395.0666667,394.4833333,393.9444444,389,398,2.371193093,2388.0,2388.0,2388.0,2388,2388,0.0,100.0,100.0,100.0,100.0,100,0.0,38.53466667,38.63683333,38.70433333,38.2,39.23,0.033935071,23.12623,23.17343333,23.21645889,23.0284,23.4988,0.0107635,Failure_3
24,1,494,-5.33e-05,7.83e-05,5.67e-05,-0.0061,0.0063,5.07e-06,-8e-05,-5e-05,-6.44e-05,-0.0005,0.0005,8.63e-08,100.0,100.0,100.0,100,100,0.0,518.67,518.67,518.67,518.67,518.67,0.0,643.193,642.967,642.8221111,641.14,643.81,0.203072926,1600.469,1596.894167,1594.863111,1566.86,1608.64,51.64169452,1420.973,1416.863333,1413.199444,1383.0,1432.77,75.20939937,14.62,14.62,14.62,14.62,14.62,3.16e-30,21.56733333,21.56816667,21.56788889,21.56,21.59,4.29e-05,565.8376667,563.9125,562.3036667,549.76,568.75,17.50788829,2388.424333,2388.344833,2388.279333,2387.0,2388.56,0.09683602,9113.505333,9103.133667,9094.469333,9027.17,9130.73,487.9888209,1.311,1.3105,1.308555556,1.29,1.32,1.47e-05,47.99433333,47.841,47.718,46.77,48.38,0.076785074,533.4046667,531.4583333,529.8706667,518.29,535.86,16.05427072,2388.428333,2388.343,2388.278333,2387.01,2388.57,0.096525901,8182.888,8174.845667,8168.161556,8110.91,8196.59,306.49688,8.248223333,8.27109,8.286492222,8.1951,8.4706,0.003057184,0.03,0.03,0.03,0.03,0.03,1.09e-34,395.6666667,394.95,394.2555556,388,398,3.335855828,2388.0,2388.0,2388.0,2388,2388,0.0,100.0,100.0,100.0,100.0,100,0.0,39.49333333,39.4325,39.35644444,38.54,39.7,0.047361764,23.69980333,23.65613,23.61242111,23.0917,23.8046,0.016039853,Failure_3
